name,type,start_time,duration,"data","error"
"Async TX","data",5.248462,0.000082,"a",
"Async TX","data",5.2485485,0.000082,"l",
"Async TX","data",5.2486355,0.000082,"=",
"Async TX","data",5.2487225,0.000082,"0",
"Async TX","data",5.248809,0.000082,"ÿ",
"Async TX","data",5.248896,0.000082,"ÿ",
"Async TX","data",5.2489825,0.000082,"ÿ",
"Async TX","data",5.2535725,0.000082,"t",
"Async TX","data",5.2536595,0.000082,"7",
"Async TX","data",5.253746,0.000082,".",
"Async TX","data",5.253833,0.000082,"t",
"Async TX","data",5.2539195,0.000082,"x",
"Async TX","data",5.2540065,0.000082,"t",
"Async TX","data",5.254093,0.000082,"=",
"Async TX","data",5.25418,0.000082,"""",
"Async TX","data",5.2542665,0.000082,"0",
"Async TX","data",5.2543535,0.000082,"%",
"Async TX","data",5.25444,0.000082,"""",
"Async TX","data",5.254527,0.000082,"ÿ",
"Async TX","data",5.2546135,0.000082,"ÿ",
"Async TX","data",5.2547005,0.000082,"ÿ",
"Async TX","data",5.2593175,0.000082,"j",
"Async TX","data",5.259404,0.000082,"0",
"Async TX","data",5.259491,0.000082,".",
"Async TX","data",5.2595775,0.000082,"p",
"Async TX","data",5.2596645,0.000082,"c",
"Async TX","data",5.259751,0.000082,"o",
"Async TX","data",5.259838,0.000082,"=",
"Async TX","data",5.259925,0.000082,"2",
"Async TX","data",5.2600115,0.000082,"0",
"Async TX","data",5.2600985,0.000082,"1",
"Async TX","data",5.260185,0.000082,"6",
"Async TX","data",5.260272,0.000082,"ÿ",
"Async TX","data",5.2603585,0.000082,"ÿ",
"Async TX","data",5.2604455,0.000082,"ÿ",
"Async TX","data",5.260532,0.000082,"t",
"Async TX","data",5.260619,0.000082,"2",
"Async TX","data",5.2607055,0.000082,".",
"Async TX","data",5.2607925,0.000082,"p",
"Async TX","data",5.2608795,0.000082,"c",
"Async TX","data",5.260966,0.000082,"o",
"Async TX","data",5.261053,0.000082,"=",
"Async TX","data",5.2611395,0.000082,"2",
"Async TX","data",5.2612265,0.000082,"0",
"Async TX","data",5.261313,0.000082,"1",
"Async TX","data",5.2614,0.000082,"6",
"Async TX","data",5.261487,0.000082,"ÿ",
"Async TX","data",5.2615735,0.000082,"ÿ",
"Async TX","data",5.2616605,0.000082,"ÿ",
"Async TX","data",5.2657305,0.000082,"j",
"Async TX","data",5.265817,0.000082,"0",
"Async TX","data",5.265904,0.000082,".",
"Async TX","data",5.2659905,0.000082,"v",
"Async TX","data",5.2660775,0.000082,"a",
"Async TX","data",5.266164,0.000082,"l",
"Async TX","data",5.266251,0.000082,"=",
"Async TX","data",5.2663375,0.000082,"0",
"Async TX","data",5.2664245,0.000082,"ÿ",
"Async TX","data",5.266511,0.000082,"ÿ",
"Async TX","data",5.266598,0.000082,"ÿ",
"Async TX","data",5.270886,0.000082,"t",
"Async TX","data",5.270973,0.000082,"2",
"Async TX","data",5.27106,0.000082,".",
"Async TX","data",5.2711465,0.000082,"t",
"Async TX","data",5.2712335,0.000082,"x",
"Async TX","data",5.27132,0.000082,"t",
"Async TX","data",5.271407,0.000082,"=",
"Async TX","data",5.271494,0.000082,"""",
"Async TX","data",5.2715805,0.000082,"0",
"Async TX","data",5.2716675,0.000082,".",
"Async TX","data",5.271754,0.000082,"0",
"Async TX","data",5.271841,0.000082,"0",
"Async TX","data",5.271928,0.000082,"""",
"Async TX","data",5.272015,0.000082,"ÿ",
"Async TX","data",5.2721015,0.000082,"ÿ",
"Async TX","data",5.2721885,0.000082,"ÿ",
"Async TX","data",5.276858,0.000082,"t",
"Async TX","data",5.276945,0.000082,"1",
"Async TX","data",5.2770315,0.000082,"3",
"Async TX","data",5.2771185,0.000082,".",
"Async TX","data",5.277205,0.000082,"t",
"Async TX","data",5.277292,0.000082,"x",
"Async TX","data",5.2773785,0.000082,"t",
"Async TX","data",5.2774655,0.000082,"=",
"Async TX","data",5.2775525,0.000082,"""",
"Async TX","data",5.277639,0.000082,"1",
"Async TX","data",5.277726,0.000082,"0",
"Async TX","data",5.2778125,0.000082,"""",
"Async TX","data",5.2778995,0.000082,"ÿ",
"Async TX","data",5.277986,0.000082,"ÿ",
"Async TX","data",5.278073,0.000082,"ÿ",
"Async TX","data",5.281978,0.000082,"t",
"Async TX","data",5.282065,0.000082,"1",
"Async TX","data",5.282152,0.000082,".",
"Async TX","data",5.2822385,0.000082,"p",
"Async TX","data",5.2823255,0.000082,"c",
"Async TX","data",5.282412,0.000082,"o",
"Async TX","data",5.282499,0.000082,"=",
"Async TX","data",5.282586,0.000082,"2",
"Async TX","data",5.2826725,0.000082,"0",
"Async TX","data",5.2827595,0.000082,"2",
"Async TX","data",5.282846,0.000082,"4",
"Async TX","data",5.282933,0.000082,"ÿ",
"Async TX","data",5.28302,0.000082,"ÿ",
"Async TX","data",5.2831065,0.000082,"ÿ",
"Async TX","data",5.292384,0.000082,"t",
"Async TX","data",5.2924705,0.000082,"0",
"Async TX","data",5.2925575,0.000082,".",
"Async TX","data",5.292644,0.000082,"t",
"Async TX","data",5.292731,0.000082,"x",
"Async TX","data",5.2928175,0.000082,"t",
"Async TX","data",5.2929045,0.000082,"=",
"Async TX","data",5.2929915,0.000082,"""",
"Async TX","data",5.293078,0.000082,"0",
"Async TX","data",5.293165,0.000082,".",
"Async TX","data",5.2932515,0.000082,"0",
"Async TX","data",5.2933385,0.000082,"""",
"Async TX","data",5.293425,0.000082,"ÿ",
"Async TX","data",5.293512,0.000082,"ÿ",
"Async TX","data",5.293599,0.000082,"ÿ",
"Async TX","data",5.2982585,0.000082,"t",
"Async TX","data",5.2983455,0.000082,"5",
"Async TX","data",5.298432,0.000082,".",
"Async TX","data",5.298519,0.000082,"t",
"Async TX","data",5.2986055,0.000082,"x",
"Async TX","data",5.2986925,0.000082,"t",
"Async TX","data",5.2987795,0.000082,"=",
"Async TX","data",5.298866,0.000082,"""",
"Async TX","data",5.298953,0.000082,"0",
"Async TX","data",5.2990395,0.000082,".",
"Async TX","data",5.2991265,0.000082,"0",
"Async TX","data",5.299213,0.000082,"""",
"Async TX","data",5.2993,0.000082,"ÿ",
"Async TX","data",5.2993865,0.000082,"ÿ",
"Async TX","data",5.2994735,0.000082,"ÿ",
"Async TX","data",5.303873,0.000082,"t",
"Async TX","data",5.3039595,0.000082,"4",
"Async TX","data",5.3040465,0.000082,".",
"Async TX","data",5.304133,0.000082,"t",
"Async TX","data",5.30422,0.000082,"x",
"Async TX","data",5.3043065,0.000082,"t",
"Async TX","data",5.3043935,0.000082,"=",
"Async TX","data",5.3044805,0.000082,"""",
"Async TX","data",5.304567,0.000082,"0",
"Async TX","data",5.304654,0.000082,".",
"Async TX","data",5.3047405,0.000082,"0",
"Async TX","data",5.3048275,0.000082,"""",
"Async TX","data",5.304914,0.000082,"ÿ",
"Async TX","data",5.305001,0.000082,"ÿ",
"Async TX","data",5.305088,0.000082,"ÿ",
"Async TX","data",5.309601,0.000082,"t",
"Async TX","data",5.309688,0.000082,"6",
"Async TX","data",5.3097745,0.000082,".",
"Async TX","data",5.3098615,0.000082,"t",
"Async TX","data",5.309948,0.000082,"x",
"Async TX","data",5.310035,0.000082,"t",
"Async TX","data",5.310122,0.000082,"=",
"Async TX","data",5.3102085,0.000082,"""",
"Async TX","data",5.3102955,0.000082,"0",
"Async TX","data",5.310382,0.000082,".",
"Async TX","data",5.310469,0.000082,"0",
"Async TX","data",5.3105555,0.000082,"""",
"Async TX","data",5.3106425,0.000082,"ÿ",
"Async TX","data",5.310729,0.000082,"ÿ",
"Async TX","data",5.310816,0.000082,"ÿ",
"Async TX","data",5.315432,0.000082,"j",
"Async TX","data",5.3155185,0.000082,"2",
"Async TX","data",5.3156055,0.000082,".",
"Async TX","data",5.315692,0.000082,"v",
"Async TX","data",5.315779,0.000082,"a",
"Async TX","data",5.3158655,0.000082,"l",
"Async TX","data",5.3159525,0.000082,"=",
"Async TX","data",5.316039,0.000082,"0",
"Async TX","data",5.316126,0.000082,"ÿ",
"Async TX","data",5.3162125,0.000082,"ÿ",
"Async TX","data",5.3162995,0.000082,"ÿ",
"Async TX","data",5.321037,0.000082,"j",
"Async TX","data",5.3211235,0.000082,"1",
"Async TX","data",5.3212105,0.000082,".",
"Async TX","data",5.321297,0.000082,"v",
"Async TX","data",5.321384,0.000082,"a",
"Async TX","data",5.3214705,0.000082,"l",
"Async TX","data",5.3215575,0.000082,"=",
"Async TX","data",5.3216445,0.000082,"0",
"Async TX","data",5.321731,0.000082,"ÿ",
"Async TX","data",5.321818,0.000082,"ÿ",
"Async TX","data",5.3219045,0.000082,"ÿ",
"Async TX","data",5.3266255,0.000082,"t",
"Async TX","data",5.326712,0.000082,"7",
"Async TX","data",5.326799,0.000082,".",
"Async TX","data",5.326886,0.000082,"t",
"Async TX","data",5.3269725,0.000082,"x",
"Async TX","data",5.3270595,0.000082,"t",
"Async TX","data",5.327146,0.000082,"=",
"Async TX","data",5.327233,0.000082,"""",
"Async TX","data",5.32732,0.000082,"0",
"Async TX","data",5.3274065,0.000082,"%",
"Async TX","data",5.3274935,0.000082,"""",
"Async TX","data",5.32758,0.000082,"ÿ",
"Async TX","data",5.327667,0.000082,"ÿ",
"Async TX","data",5.327754,0.000082,"ÿ",
"Async TX","data",5.332286,0.000082,"j",
"Async TX","data",5.3323725,0.000082,"0",
"Async TX","data",5.3324595,0.000082,".",
"Async TX","data",5.3325465,0.000082,"p",
"Async TX","data",5.332633,0.000082,"c",
"Async TX","data",5.33272,0.000082,"o",
"Async TX","data",5.3328065,0.000082,"=",
"Async TX","data",5.3328935,0.000082,"2",
"Async TX","data",5.3329805,0.000082,"0",
"Async TX","data",5.333067,0.000082,"1",
"Async TX","data",5.333154,0.000082,"6",
"Async TX","data",5.333241,0.000082,"ÿ",
"Async TX","data",5.3333275,0.000082,"ÿ",
"Async TX","data",5.3334145,0.000082,"ÿ",
"Async TX","data",5.3335015,0.000082,"t",
"Async TX","data",5.333588,0.000082,"2",
"Async TX","data",5.333675,0.000082,".",
"Async TX","data",5.3337615,0.000082,"p",
"Async TX","data",5.3338485,0.000082,"c",
"Async TX","data",5.3339355,0.000082,"o",
"Async TX","data",5.334022,0.000082,"=",
"Async TX","data",5.334109,0.000082,"2",
"Async TX","data",5.334196,0.000082,"0",
"Async TX","data",5.3342825,0.000082,"1",
"Async TX","data",5.3343695,0.000082,"6",
"Async TX","data",5.334456,0.000082,"ÿ",
"Async TX","data",5.334543,0.000082,"ÿ",
"Async TX","data",5.33463,0.000082,"ÿ",
"Async TX","data",5.3392125,0.000082,"j",
"Async TX","data",5.3392995,0.000082,"0",
"Async TX","data",5.3393865,0.000082,".",
"Async TX","data",5.339473,0.000082,"v",
"Async TX","data",5.33956,0.000082,"a",
"Async TX","data",5.339647,0.000082,"l",
"Async TX","data",5.3397335,0.000082,"=",
"Async TX","data",5.3398205,0.000082,"0",
"Async TX","data",5.339907,0.000082,"ÿ",
"Async TX","data",5.339994,0.000082,"ÿ",
"Async TX","data",5.340081,0.000082,"ÿ",
"Async TX","data",5.344559,0.000082,"t",
"Async TX","data",5.344646,0.000082,"2",
"Async TX","data",5.344733,0.000082,".",
"Async TX","data",5.3448195,0.000082,"t",
"Async TX","data",5.3449065,0.000082,"x",
"Async TX","data",5.344993,0.000082,"t",
"Async TX","data",5.34508,0.000082,"=",
"Async TX","data",5.3451665,0.000082,"""",
"Async TX","data",5.3452535,0.000082,"0",
"Async TX","data",5.34534,0.000082,".",
"Async TX","data",5.345427,0.000082,"0",
"Async TX","data",5.3455135,0.000082,"0",
"Async TX","data",5.3456005,0.000082,"""",
"Async TX","data",5.345687,0.000082,"ÿ",
"Async TX","data",5.345774,0.000082,"ÿ",
"Async TX","data",5.3458605,0.000082,"ÿ",
"Async TX","data",5.350693,0.000082,"t",
"Async TX","data",5.35078,0.000082,"1",
"Async TX","data",5.3508665,0.000082,"3",
"Async TX","data",5.350953,0.000082,".",
"Async TX","data",5.35104,0.000082,"t",
"Async TX","data",5.351127,0.000082,"x",
"Async TX","data",5.3512135,0.000082,"t",
"Async TX","data",5.3513005,0.000082,"=",
"Async TX","data",5.351387,0.000082,"""",
"Async TX","data",5.351474,0.000082,"1",
"Async TX","data",5.3515605,0.000082,"0",
"Async TX","data",5.3516475,0.000082,"""",
"Async TX","data",5.351734,0.000082,"ÿ",
"Async TX","data",5.351821,0.000082,"ÿ",
"Async TX","data",5.3519075,0.000082,"ÿ",
"Async TX","data",5.356152,0.000082,"t",
"Async TX","data",5.356239,0.000082,"1",
"Async TX","data",5.3563255,0.000082,".",
"Async TX","data",5.3564125,0.000082,"p",
"Async TX","data",5.356499,0.000082,"c",
"Async TX","data",5.356586,0.000082,"o",
"Async TX","data",5.356673,0.000082,"=",
"Async TX","data",5.3567595,0.000082,"2",
"Async TX","data",5.3568465,0.000082,"0",
"Async TX","data",5.356933,0.000082,"2",
"Async TX","data",5.35702,0.000082,"4",
"Async TX","data",5.357107,0.000082,"ÿ",
"Async TX","data",5.3571935,0.000082,"ÿ",
"Async TX","data",5.3572805,0.000082,"ÿ",
"Async TX","data",5.3658825,0.000082,"t",
"Async TX","data",5.3659695,0.000082,"0",
"Async TX","data",5.366056,0.000082,".",
"Async TX","data",5.366143,0.000082,"t",
"Async TX","data",5.3662295,0.000082,"x",
"Async TX","data",5.3663165,0.000082,"t",
"Async TX","data",5.3664035,0.000082,"=",
"Async TX","data",5.36649,0.000082,"""",
"Async TX","data",5.366577,0.000082,"0",
"Async TX","data",5.3666635,0.000082,".",
"Async TX","data",5.3667505,0.000082,"0",
"Async TX","data",5.366837,0.000082,"""",
"Async TX","data",5.366924,0.000082,"ÿ",
"Async TX","data",5.3670105,0.000082,"ÿ",
"Async TX","data",5.3670975,0.000082,"ÿ",
"Async TX","data",5.371638,0.000082,"t",
"Async TX","data",5.371725,0.000082,"5",
"Async TX","data",5.3718115,0.000082,".",
"Async TX","data",5.3718985,0.000082,"t",
"Async TX","data",5.3719855,0.000082,"x",
"Async TX","data",5.372072,0.000082,"t",
"Async TX","data",5.372159,0.000082,"=",
"Async TX","data",5.3722455,0.000082,"""",
"Async TX","data",5.3723325,0.000082,"0",
"Async TX","data",5.3724195,0.000082,".",
"Async TX","data",5.372506,0.000082,"0",
"Async TX","data",5.372593,0.000082,"""",
"Async TX","data",5.37268,0.000082,"ÿ",
"Async TX","data",5.3727665,0.000082,"ÿ",
"Async TX","data",5.3728535,0.000082,"ÿ",
"Async TX","data",5.3773755,0.000082,"t",
"Async TX","data",5.3774625,0.000082,"4",
"Async TX","data",5.3775495,0.000082,".",
"Async TX","data",5.377636,0.000082,"t",
"Async TX","data",5.377723,0.000082,"x",
"Async TX","data",5.37781,0.000082,"t",
"Async TX","data",5.3778965,0.000082,"=",
"Async TX","data",5.3779835,0.000082,"""",
"Async TX","data",5.37807,0.000082,"0",
"Async TX","data",5.378157,0.000082,".",
"Async TX","data",5.3782435,0.000082,"0",
"Async TX","data",5.3783305,0.000082,"""",
"Async TX","data",5.3784175,0.000082,"ÿ",
"Async TX","data",5.378504,0.000082,"ÿ",
"Async TX","data",5.378591,0.000082,"ÿ",
"Async TX","data",5.3829055,0.000082,"t",
"Async TX","data",5.382992,0.000082,"6",
"Async TX","data",5.383079,0.000082,".",
"Async TX","data",5.383166,0.000082,"t",
"Async TX","data",5.3832525,0.000082,"x",
"Async TX","data",5.3833395,0.000082,"t",
"Async TX","data",5.3834265,0.000082,"=",
"Async TX","data",5.383513,0.000082,"""",
"Async TX","data",5.3836,0.000082,"0",
"Async TX","data",5.383687,0.000082,".",
"Async TX","data",5.3837735,0.000082,"0",
"Async TX","data",5.3838605,0.000082,"""",
"Async TX","data",5.383947,0.000082,"ÿ",
"Async TX","data",5.384034,0.000082,"ÿ",
"Async TX","data",5.384121,0.000082,"ÿ",
"Async TX","data",5.388079,0.000082,"j",
"Async TX","data",5.3881655,0.000082,"2",
"Async TX","data",5.3882525,0.000082,".",
"Async TX","data",5.3883395,0.000082,"v",
"Async TX","data",5.388426,0.000082,"a",
"Async TX","data",5.388513,0.000082,"l",
"Async TX","data",5.3885995,0.000082,"=",
"Async TX","data",5.3886865,0.000082,"0",
"Async TX","data",5.3887735,0.000082,"ÿ",
"Async TX","data",5.38886,0.000082,"ÿ",
"Async TX","data",5.388947,0.000082,"ÿ",
"Async TX","data",5.3937465,0.000082,"j",
"Async TX","data",5.3938335,0.000082,"1",
"Async TX","data",5.39392,0.000082,".",
"Async TX","data",5.394007,0.000082,"v",
"Async TX","data",5.3940935,0.000082,"a",
"Async TX","data",5.3941805,0.000082,"l",
"Async TX","data",5.3942675,0.000082,"=",
"Async TX","data",5.394354,0.000082,"0",
"Async TX","data",5.394441,0.000082,"ÿ",
"Async TX","data",5.3945275,0.000082,"ÿ",
"Async TX","data",5.3946145,0.000082,"ÿ",
"Async TX","data",5.399364,0.000082,"t",
"Async TX","data",5.399451,0.000082,"7",
"Async TX","data",5.3995375,0.000082,".",
"Async TX","data",5.3996245,0.000082,"t",
"Async TX","data",5.399711,0.000082,"x",
"Async TX","data",5.399798,0.000082,"t",
"Async TX","data",5.399885,0.000082,"=",
"Async TX","data",5.3999715,0.000082,"""",
"Async TX","data",5.4000585,0.000082,"0",
"Async TX","data",5.400145,0.000082,"%",
"Async TX","data",5.400232,0.000082,"""",
"Async TX","data",5.4003185,0.000082,"ÿ",
"Async TX","data",5.4004055,0.000082,"ÿ",
"Async TX","data",5.4004925,0.000082,"ÿ",
"Async TX","data",5.405129,0.000082,"j",
"Async TX","data",5.4052155,0.000082,"0",
"Async TX","data",5.4053025,0.000082,".",
"Async TX","data",5.405389,0.000082,"p",
"Async TX","data",5.405476,0.000082,"c",
"Async TX","data",5.405563,0.000082,"o",
"Async TX","data",5.4056495,0.000082,"=",
"Async TX","data",5.4057365,0.000082,"2",
"Async TX","data",5.4058235,0.000082,"0",
"Async TX","data",5.40591,0.000082,"1",
"Async TX","data",5.405997,0.000082,"6",
"Async TX","data",5.406084,0.000082,"ÿ",
"Async TX","data",5.4061705,0.000082,"ÿ",
"Async TX","data",5.4062575,0.000082,"ÿ",
"Async TX","data",5.4063445,0.000082,"t",
"Async TX","data",5.406431,0.000082,"2",
"Async TX","data",5.406518,0.000082,".",
"Async TX","data",5.406605,0.000082,"p",
"Async TX","data",5.4066915,0.000082,"c",
"Async TX","data",5.4067785,0.000082,"o",
"Async TX","data",5.406865,0.000082,"=",
"Async TX","data",5.406952,0.000082,"2",
"Async TX","data",5.407039,0.000082,"0",
"Async TX","data",5.4071255,0.000082,"1",
"Async TX","data",5.4072125,0.000082,"6",
"Async TX","data",5.407299,0.000082,"ÿ",
"Async TX","data",5.407386,0.000082,"ÿ",
"Async TX","data",5.407473,0.000082,"ÿ",
"Async TX","data",5.4118825,0.000082,"j",
"Async TX","data",5.4119695,0.000082,"0",
"Async TX","data",5.4120565,0.000082,".",
"Async TX","data",5.412143,0.000082,"v",
"Async TX","data",5.41223,0.000082,"a",
"Async TX","data",5.412317,0.000082,"l",
"Async TX","data",5.4124035,0.000082,"=",
"Async TX","data",5.4124905,0.000082,"0",
"Async TX","data",5.412577,0.000082,"ÿ",
"Async TX","data",5.412664,0.000082,"ÿ",
"Async TX","data",5.412751,0.000082,"ÿ",
"Async TX","data",5.417203,0.000082,"t",
"Async TX","data",5.41729,0.000082,"2",
"Async TX","data",5.4173765,0.000082,".",
"Async TX","data",5.4174635,0.000082,"t",
"Async TX","data",5.41755,0.000082,"x",
"Async TX","data",5.417637,0.000082,"t",
"Async TX","data",5.417724,0.000082,"=",
"Async TX","data",5.4178105,0.000082,"""",
"Async TX","data",5.4178975,0.000082,"0",
"Async TX","data",5.417984,0.000082,".",
"Async TX","data",5.418071,0.000082,"0",
"Async TX","data",5.4181575,0.000082,"0",
"Async TX","data",5.4182445,0.000082,"""",
"Async TX","data",5.418331,0.000082,"ÿ",
"Async TX","data",5.418418,0.000082,"ÿ",
"Async TX","data",5.4185045,0.000082,"ÿ",
"Async TX","data",5.422792,0.000082,"t",
"Async TX","data",5.4228785,0.000082,"1",
"Async TX","data",5.4229655,0.000082,"3",
"Async TX","data",5.423052,0.000082,".",
"Async TX","data",5.423139,0.000082,"t",
"Async TX","data",5.4232255,0.000082,"x",
"Async TX","data",5.4233125,0.000082,"t",
"Async TX","data",5.4233995,0.000082,"=",
"Async TX","data",5.423486,0.000082,"""",
"Async TX","data",5.423573,0.000082,"1",
"Async TX","data",5.4236595,0.000082,"0",
"Async TX","data",5.4237465,0.000082,"""",
"Async TX","data",5.423833,0.000082,"ÿ",
"Async TX","data",5.42392,0.000082,"ÿ",
"Async TX","data",5.4240065,0.000082,"ÿ",
"Async TX","data",5.428119,0.000082,"t",
"Async TX","data",5.428206,0.000082,"1",
"Async TX","data",5.4282925,0.000082,".",
"Async TX","data",5.4283795,0.000082,"p",
"Async TX","data",5.4284665,0.000082,"c",
"Async TX","data",5.428553,0.000082,"o",
"Async TX","data",5.42864,0.000082,"=",
"Async TX","data",5.4287265,0.000082,"2",
"Async TX","data",5.4288135,0.000082,"0",
"Async TX","data",5.4289,0.000082,"2",
"Async TX","data",5.428987,0.000082,"4",
"Async TX","data",5.429074,0.000082,"ÿ",
"Async TX","data",5.4291605,0.000082,"ÿ",
"Async TX","data",5.4292475,0.000082,"ÿ",
"Async TX","data",5.438275,0.000082,"t",
"Async TX","data",5.438362,0.000082,"0",
"Async TX","data",5.4384485,0.000082,".",
"Async TX","data",5.4385355,0.000082,"t",
"Async TX","data",5.438622,0.000082,"x",
"Async TX","data",5.438709,0.000082,"t",
"Async TX","data",5.438796,0.000082,"=",
"Async TX","data",5.4388825,0.000082,"""",
"Async TX","data",5.4389695,0.000082,"0",
"Async TX","data",5.439056,0.000082,".",
"Async TX","data",5.439143,0.000082,"0",
"Async TX","data",5.43923,0.000082,"""",
"Async TX","data",5.4393165,0.000082,"ÿ",
"Async TX","data",5.4394035,0.000082,"ÿ",
"Async TX","data",5.43949,0.000082,"ÿ",
"Async TX","data",5.4443335,0.000082,"t",
"Async TX","data",5.4444205,0.000082,"5",
"Async TX","data",5.444507,0.000082,".",
"Async TX","data",5.444594,0.000082,"t",
"Async TX","data",5.4446805,0.000082,"x",
"Async TX","data",5.4447675,0.000082,"t",
"Async TX","data",5.444854,0.000082,"=",
"Async TX","data",5.444941,0.000082,"""",
"Async TX","data",5.445028,0.000082,"0",
"Async TX","data",5.4451145,0.000082,".",
"Async TX","data",5.4452015,0.000082,"0",
"Async TX","data",5.445288,0.000082,"""",
"Async TX","data",5.445375,0.000082,"ÿ",
"Async TX","data",5.445462,0.000082,"ÿ",
"Async TX","data",5.4455485,0.000082,"ÿ",
"Async TX","data",5.449159,0.000082,"t",
"Async TX","data",5.449246,0.000082,"4",
"Async TX","data",5.449333,0.000082,".",
"Async TX","data",5.4494195,0.000082,"t",
"Async TX","data",5.4495065,0.000082,"x",
"Async TX","data",5.4495935,0.000082,"t",
"Async TX","data",5.44968,0.000082,"=",
"Async TX","data",5.449767,0.000082,"""",
"Async TX","data",5.4498535,0.000082,"0",
"Async TX","data",5.4499405,0.000082,".",
"Async TX","data",5.450027,0.000082,"0",
"Async TX","data",5.450114,0.000082,"""",
"Async TX","data",5.450201,0.000082,"ÿ",
"Async TX","data",5.4502875,0.000082,"ÿ",
"Async TX","data",5.4503745,0.000082,"ÿ",
"Async TX","data",5.455105,0.000082,"t",
"Async TX","data",5.455192,0.000082,"6",
"Async TX","data",5.4552785,0.000082,".",
"Async TX","data",5.4553655,0.000082,"t",
"Async TX","data",5.4554525,0.000082,"x",
"Async TX","data",5.455539,0.000082,"t",
"Async TX","data",5.455626,0.000082,"=",
"Async TX","data",5.4557125,0.000082,"""",
"Async TX","data",5.4557995,0.000082,"0",
"Async TX","data",5.4558865,0.000082,".",
"Async TX","data",5.455973,0.000082,"0",
"Async TX","data",5.45606,0.000082,"""",
"Async TX","data",5.456147,0.000082,"ÿ",
"Async TX","data",5.4562335,0.000082,"ÿ",
"Async TX","data",5.4563205,0.000082,"ÿ",
"Async TX","data",5.460669,0.000082,"j",
"Async TX","data",5.460756,0.000082,"2",
"Async TX","data",5.460843,0.000082,".",
"Async TX","data",5.4609295,0.000082,"v",
"Async TX","data",5.4610165,0.000082,"a",
"Async TX","data",5.4611035,0.000082,"l",
"Async TX","data",5.46119,0.000082,"=",
"Async TX","data",5.461277,0.000082,"0",
"Async TX","data",5.4613635,0.000082,"ÿ",
"Async TX","data",5.4614505,0.000082,"ÿ",
"Async TX","data",5.461537,0.000082,"ÿ",
"Async TX","data",5.465886,0.000082,"j",
"Async TX","data",5.465973,0.000082,"1",
"Async TX","data",5.46606,0.000082,".",
"Async TX","data",5.4661465,0.000082,"v",
"Async TX","data",5.4662335,0.000082,"a",
"Async TX","data",5.46632,0.000082,"l",
"Async TX","data",5.466407,0.000082,"=",
"Async TX","data",5.466494,0.000082,"0",
"Async TX","data",5.4665805,0.000082,"ÿ",
"Async TX","data",5.4666675,0.000082,"ÿ",
"Async TX","data",5.466754,0.000082,"ÿ",
"Async TX","data",5.471485,0.000082,"t",
"Async TX","data",5.471572,0.000082,"7",
"Async TX","data",5.471659,0.000082,".",
"Async TX","data",5.4717455,0.000082,"t",
"Async TX","data",5.4718325,0.000082,"x",
"Async TX","data",5.4719195,0.000082,"t",
"Async TX","data",5.472006,0.000082,"=",
"Async TX","data",5.472093,0.000082,"""",
"Async TX","data",5.4721795,0.000082,"0",
"Async TX","data",5.4722665,0.000082,"%",
"Async TX","data",5.4723535,0.000082,"""",
"Async TX","data",5.47244,0.000082,"ÿ",
"Async TX","data",5.472527,0.000082,"ÿ",
"Async TX","data",5.4726135,0.000082,"ÿ",
"Async TX","data",5.477378,0.000082,"j",
"Async TX","data",5.477465,0.000082,"0",
"Async TX","data",5.4775515,0.000082,".",
"Async TX","data",5.4776385,0.000082,"p",
"Async TX","data",5.477725,0.000082,"c",
"Async TX","data",5.477812,0.000082,"o",
"Async TX","data",5.477899,0.000082,"=",
"Async TX","data",5.4779855,0.000082,"2",
"Async TX","data",5.4780725,0.000082,"0",
"Async TX","data",5.478159,0.000082,"1",
"Async TX","data",5.478246,0.000082,"6",
"Async TX","data",5.478333,0.000082,"ÿ",
"Async TX","data",5.4784195,0.000082,"ÿ",
"Async TX","data",5.4785065,0.000082,"ÿ",
"Async TX","data",5.4785935,0.000082,"t",
"Async TX","data",5.47868,0.000082,"2",
"Async TX","data",5.478767,0.000082,".",
"Async TX","data",5.4788535,0.000082,"p",
"Async TX","data",5.4789405,0.000082,"c",
"Async TX","data",5.4790275,0.000082,"o",
"Async TX","data",5.479114,0.000082,"=",
"Async TX","data",5.479201,0.000082,"2",
"Async TX","data",5.4792875,0.000082,"0",
"Async TX","data",5.4793745,0.000082,"1",
"Async TX","data",5.4794615,0.000082,"6",
"Async TX","data",5.479548,0.000082,"ÿ",
"Async TX","data",5.479635,0.000082,"ÿ",
"Async TX","data",5.479722,0.000082,"ÿ",
"Async TX","data",5.4845645,0.000082,"j",
"Async TX","data",5.4846515,0.000082,"0",
"Async TX","data",5.4847385,0.000082,".",
"Async TX","data",5.484825,0.000082,"v",
"Async TX","data",5.484912,0.000082,"a",
"Async TX","data",5.4849985,0.000082,"l",
"Async TX","data",5.4850855,0.000082,"=",
"Async TX","data",5.4851725,0.000082,"0",
"Async TX","data",5.485259,0.000082,"ÿ",
"Async TX","data",5.485346,0.000082,"ÿ",
"Async TX","data",5.4854325,0.000082,"ÿ",
"Async TX","data",5.4896425,0.000082,"t",
"Async TX","data",5.4897295,0.000082,"2",
"Async TX","data",5.489816,0.000082,".",
"Async TX","data",5.489903,0.000082,"t",
"Async TX","data",5.4899895,0.000082,"x",
"Async TX","data",5.4900765,0.000082,"t",
"Async TX","data",5.490163,0.000082,"=",
